	Episesarma_versicolor1	Episesarma_versicolor2	Episesarma_versicolor3	Parasesarma_affine	Parasesarma_continentale	Orisarma_dehaani1	Orisarma_dehaani2	Orisarma_dehaani3	Orisarma_intermedium	Orisarma_sinense	Clistocoeloma_villosum	Fasciarma_fasciatum	Macrophthalmus_definitus1	Macrophthalmus_definitus2	Macrophthalmus_definitus3	Mictyris_brevidactylus	Metaplax_longipes1	Metaplax_longipes2	Metaplax_longipes3	Metaplax_tredecim1	Metaplax_tredecim2	Metaplax_tredecim3	Metaplax_tredecim4	Gelasimus_borealis1	Gelasimus_borealis2	Gelasimus_borealis3	Tubuca_arcuata1	Tubuca_arcuata2	Paraleptuca_splendida1	Paraleptuca_splendida2	Ocypode_ceratophthalmus	Hemigrapsus_penicillatus	Metopograpsus_frontalis1	Metopograpsus_frontalis2	Metopograpsus_frontalis3	Etisus_laevimanus	Leptodius_affinis	Thalamita_danae1	Thalamita_danae2	Scylla_paramamosain	Epixanthus_frontalis1	Epixanthus_frontalis2	Epixanthus_frontalis3
Candidatus Dormibacteraeota bacterium (no order in NCBI)	0	6	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	374	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Doudnabacteria bacterium (no order in NCBI)	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Eisenbacteria bacterium (no order in NCBI)	0	10	0	0	0	0	0	0	0	0	0	0	0	0	2	16	0	0	0	0	0	0	0	8	9	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0
Candidatus Entotheonella (no order in NCBI)	11	800	56	84	52	14	277	12	0	0	12	2010	71	74	26	16	0	4	0	26	11	104	24	151	119	58	1457	97	430	347	0	18	142	124	148	1836	6	0	10	0	34	22	163
Candidatus Eremiobacteraeota bacterium (no order in NCBI)	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Falkowbacteria bacterium (no order in NCBI)	0	0	0	0	0	8	10	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Fermentibacteria bacterium (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Gallispira (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	44	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Gastranaerophilales	15	312	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Gracilibacteria bacterium (no order in NCBI)	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	47	327	36	0	0	0	32	0	0	0	0	0	0	0	6	0	0	636	471	0
Candidatus Hakubanella (no order in NCBI)	0	3	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	8	11	0	0	0	0	0	0	0
Candidatus Handelsmanbacteria bacterium (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0
Candidatus Heteroscilispira (no order in NCBI)	0	0	0	0	0	12	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Hydrogenedens (no order in NCBI)	0	31	0	0	0	0	0	0	0	0	0	0	4	2	0	23	0	0	0	0	0	10	0	2	9	0	0	0	0	0	0	0	0	0	2	7	0	0	0	0	0	0	0
Candidatus Hydrogenedentes bacterium (no order in NCBI)	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	16	2	0	0	0	0	2	0	0	10	0	0	0	0	0	0	0
Candidatus Izimaplasma (no order in NCBI)	3	25	0	4	0	0	0	0	4	10	20	0	0	0	0	47	0	0	0	0	0	11	16	6	2	2	0	0	0	0	0	0	40	5	7	30	0	0	0	0	0	0	0
Candidatus Kaiserbacteria bacterium (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	0	0	8	0	0	0	0	103	0	0	0	0	0	0	0
Candidatus Kentron (no order in NCBI)	10	149	8	0	0	0	0	0	0	0	0	0	172	233	94	288	9	24	6	6	1	18	12	207	181	81	343	19	42	56	11	0	316	124	133	8034	18	0	0	0	6	16	0
Candidatus Krumholzibacteriota bacterium (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	10	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Latescibacteria bacterium (no order in NCBI)	0	0	0	29	0	0	0	0	0	0	0	0	1	2	0	104	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	4	0	0	28	0	0	0	0	0	0	0
Candidatus Levybacteria bacterium (no order in NCBI)	2	74	0	0	0	0	0	0	0	4	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Magasanikbacteria bacterium (no order in NCBI)	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Margulisbacteria bacterium (no order in NCBI)	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Marinamargulisbacteria bacterium (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
Candidatus Marinimicrobia bacterium (no order in NCBI)	0	16	20	0	0	0	0	0	0	0	0	0	2	4	2	0	0	0	0	0	0	0	0	17	11	4	0	0	0	0	0	0	6	2	2	0	0	0	0	0	0	0	0
Candidatus Melainabacteria bacterium (no order in NCBI)	18	879	5	0	0	4	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Metalachnospira (no order in NCBI)	0	0	0	0	0	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Methylomirabilis (no order in NCBI)	0	30	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	16	6	0	0	0	0	0	0	4	6	17	117	0	0	0	0	0	0	0
Candidatus Micropelagos (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	4	0	4	0	0	0	27	0	0	0	0	13	0	4
Candidatus Moduliflexus (no order in NCBI)	20	180	4	8	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	9	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Moranbacteria bacterium (no order in NCBI)	24	1347	10	2	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Muproteobacteria bacterium (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Nanopelagicales	0	4	4	0	0	0	0	0	0	0	0	0	32	14	2	79	0	0	0	0	2	0	2	252	265	124	20	0	40	16	0	0	8	32	17	228	0	0	0	0	115	25	2
Candidatus Nanosynbacterales	0	0	0	0	0	269	73	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	6	0	0	16	0	0	0	0	0	0	0	10	29	0
Candidatus Nanosyncoccales	0	0	0	0	0	13	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Nardonella (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Nealsonbacteria bacterium (no order in NCBI)	6	129	2	10	0	0	0	0	0	0	0	0	28	10	2	89	0	22	2	2	0	0	2	30	17	23	107	0	0	0	0	0	10	24	8	46	0	0	0	0	0	0	0
Candidatus Neoanaerotignum (no order in NCBI)	0	31	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Niyogibacteria bacterium (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Obscuribacterales	0	29	0	0	0	22	0	10	0	0	4	28	0	0	0	0	0	8	2	0	4	2	4	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Omnitrophica bacterium (no order in NCBI)	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	12	0	0	0	0	0	4	2	0	46	0	0	0	0	0	0	0
Candidatus Omnitrophus (no order in NCBI)	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Pacebacteria bacterium (no order in NCBI)	30	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Pararuminococcus (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0
Candidatus Parcubacteria bacterium (no order in NCBI)	26	16	4	0	0	0	0	0	0	0	0	0	6	9	0	0	0	0	0	0	0	8	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Peribacterales	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Phycosocius (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	3
Candidatus Poribacteria bacterium (no order in NCBI)	0	17	0	0	10	0	8	0	0	0	0	0	3	6	2	9	0	0	0	12	8	32	16	0	0	0	0	0	0	6	0	0	24	22	2	44	0	8	0	0	0	0	0
Candidatus Puniceispirillum (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	6	0	0	16	2	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0
Candidatus Reidiella (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	80	0	0	0	0	0	14	4	2	180	0	0	0	0	0	0	0
Candidatus Riflebacteria bacterium (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Roizmanbacteria bacterium (no order in NCBI)	0	16	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Rokubacteria bacterium (no order in NCBI)	0	50	4	0	0	2	89	24	0	0	0	16	13	13	6	0	0	0	0	2	2	0	2	15	22	13	121	0	48	16	0	0	3	2	10	46	0	0	0	0	0	0	0
Candidatus Roseilinea (no order in NCBI)	0	0	0	0	0	80	12	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
Candidatus Saccharibacteria bacterium (no order in NCBI)	143	974	205	309	4	2530	716	278	0	2282	20	2451	12	28	8	193	12	256	95	0	0	16	16	23	42	6	253	40	10	619	0	0	89	46	114	188	0	28	135	0	152	126	0
Candidatus Saccharimonales	0	0	0	0	0	44	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Saccharimonas (no order in NCBI)	2	28	4	14	0	4	2	0	0	16	0	274	0	0	0	0	0	0	0	0	0	0	0	7	8	4	45	42	86	55	0	4	0	0	0	12	0	0	0	0	12	21	0
Candidatus Shapirobacteria bacterium (no order in NCBI)	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Stahlbacteria (no order in NCBI)	16	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0
Candidatus Sumerlaeota bacterium (no order in NCBI)	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Tectomicrobia bacterium (no order in NCBI)	0	0	0	0	0	0	30	4	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Thermofonsia Clade (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	16	4	0	0	0	0	0	0	0	0	0
Candidatus Thiodiazotropha (no order in NCBI)	5	72	14	6	2	0	0	0	0	0	0	0	65	43	31	6	16	8	0	9	4	6	4	76	64	35	20	0	0	0	0	0	243	83	20	7146	0	0	0	0	0	0	0
Candidatus Thioglobus (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	10	20	1	12	0	0	0	0	0	6	2	50	48	18	0	0	88	0	0	0	88	23	8	271	0	0	0	0	0	2	33
Candidatus Uhrbacteria bacterium (no order in NCBI)	0	12	0	7	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Vecturithrix (no order in NCBI)	6	69	4	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	0	6	0	0	0	0	0	2	0	12	0	6	0	0	0	0	0	0
Candidatus Wallbacteria bacterium (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Woesebacteria bacterium (no order in NCBI)	2	27	4	0	0	0	0	0	0	0	0	0	9	23	2	41	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	14	0	0	6	0	0	0	0
Capsulimonadales	0	18	4	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	44	0	0	2	0	0	0	0	0	18	0	0	0	0	0	0	0
Cardiobacteriales	207	1116	1223	19423	0	15147	796	99	0	0	4	280	19	16	1	0	0	32	10	0	0	6	7	740	997	139	0	0	14	1242	8	0	703	272	20	31	42	8	26530	0	89	8	24
Catenulisporales	2	65	16	0	0	18	50	2	0	26	11	0	0	0	0	0	0	0	0	0	0	0	0	20	3	2	0	0	54	18	18	0	0	0	6	4	0	0	0	0	0	0	0
Caulobacterales	108	1660	79	1137	67	756	392	125	52	6947	123	1503	356	262	116	671	104	522	125	87	549	276	400	467	372	227	4036	56	214	519	19	290	513	393	454	1171	8	376	30	0	409	130	363
Celerinatantimonadaceae (no order in NCBI)	1255	18756	306	837	516	0	0	0	32	262	0	8	0	0	0	0	10	0	0	115	6779	41	6277	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0
Cellvibrionales	57899	705226	30164	27637	30763	8768	34746	912	55	4697	233	492009	210250	202806	83119	893463	31099	28097	26678	60726	115872	192385	87281	1024413	837976	536279	368119	31013	50716	60992	54070	340264	1509594	515483	1468980	1687610	34061	395627	7107	0	59894	7249	9131
Chitinispirillales	0	46	0	23	0	0	0	0	0	3	0	0	2	0	0	47	8	0	0	0	0	0	0	6	7	1	4	0	0	4	0	0	0	0	0	0	0	0	0	0	6	0	0
Chitinivibrionales	5	89	12	6	0	8	0	0	16	0	0	0	3	4	6	0	0	0	0	0	0	0	0	10	8	14	29	2	0	8	0	0	20	11	9	129	0	0	0	0	0	2	14
Chitinivibrionia bacterium (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chitinivorax (no order in NCBI)	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0
Chitinophagales	204	1390	294	2931	8	528	284	164	81	939	10	69631	140	153	22	1266	24	1723	144	76	145	456	175	3632	2907	1595	13184	346	432	1278	3291	298	1807	487	389	441	162	411	32	0	12204	28196	216
Chitinophagia bacterium (no order in NCBI)	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0
Chlamydiae bacterium (no order in NCBI)	4	24	0	87	0	0	0	0	0	4	0	16	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydiales	0	46	0	60	0	16	28	77	98	0	0	0	0	0	0	394	0	0	0	0	0	0	0	25	25	53	4	0	2	44	0	6	4	2	25	33	1	5	52	0	16	7	2
Chloracidobacterium (no order in NCBI)	0	36	0	0	0	70	14	28	0	0	0	13	0	0	0	0	0	0	9	0	0	0	0	28	11	3	36	0	0	20	0	0	10	10	2	6	0	0	0	0	617	0	0
Chlorobi bacterium (no order in NCBI)	0	68	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
Chlorobia bacterium (no order in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chlorobiales	189	1221	131	85	12	0	1	0	109	26	0	28	50	61	28	95	0	4	0	67	73	97	70	94	83	42	200	19	0	126	0	62	275	149	284	227	0	0	0	0	0	12	25
Chloroflexales	29	1066	52	1081	14	24	21	136	0	536	0	14	118	133	38	551	0	82	6	21	11	71	82	140	94	46	3293	53	115	150	0	22	225	124	89	562	18	0	8	0	118	22	536
Chloroflexi bacterium (no order in NCBI)	265	23988	1257	173	1178	196	1002	254	0	89	25	264	2370	1412	822	1898	29	683	170	451	204	1602	448	1445	1140	383	30201	411	2747	4548	0	28	1918	3265	3856	4930	260	8	140	0	430	116	923
Chloroflexia bacterium (no order in NCBI)	0	197	0	4	0	376	406	2762	0	40	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	2	51	31	0	0	28	121	11	1	8	0	10	0	0	0	0
Chromatiales	1705	44188	3714	7521	7170	226	393	222	25	210	31	3167	64889	74328	29191	142735	5991	33466	2653	13836	21573	50861	17711	169274	114480	78358	81624	4474	14846	21218	460	3500	106762	81979	34868	115869	302	1747	685	0	410	140	1684
